Book Title,Price,Availability,Rating,Image URL,Book Link,Category,BookTitle_Cleaned,Price_Normalized,Category_Encoded
"The Moosewood Cookbook: Recipes from Moosewood Restaurant, Ithaca, New York",12.34,1,4,https://books.toscrape.com/media/cache/d4/53/d453cfb6c08dbf76d200ffa858bc9979.jpg,https://books.toscrape.com/catalogue/the-moosewood-cookbook-recipes-from-moosewood-restaurant-ithaca-new-york_574/index.html,Food and Drink,"The Moosewood Cookbook: Recipes from Moosewood Restaurant, Ithaca, New York",0.13332120771189523,18.0
32 Yolks,53.63,1,2,https://books.toscrape.com/media/cache/1d/1f/1d1fbd89f0290275b9166877663ee9f5.jpg,https://books.toscrape.com/catalogue/32-yolks_510/index.html,Food and Drink,32 Yolks,0.8843215714805384,18.0
"Naturally Lean: 125 Nourishing Gluten-Free, Plant-Based Recipes--All Under 300 Calories",11.38,1,5,https://books.toscrape.com/media/cache/e6/b6/e6b66353f9325518994dd8b564290fd7.jpg,https://books.toscrape.com/catalogue/naturally-lean-125-nourishing-gluten-free-plant-based-recipes-all-under-300-calories_479/index.html,Food and Drink,"Naturally Lean: 125 Nourishing Gluten-Free, Plant-Based Recipes--All Under 300 Calories",0.11586031284103311,18.0
How to Cook Everything Vegetarian: Simple Meatless Recipes for Great Food (How to Cook Everything),46.01,1,4,https://books.toscrape.com/media/cache/59/2d/592dc2dee11b798780f5ae613b970a34.jpg,https://books.toscrape.com/catalogue/how-to-cook-everything-vegetarian-simple-meatless-recipes-for-great-food-how-to-cook-everything_471/index.html,Food and Drink,How to Cook Everything Vegetarian: Simple Meatless Recipes for Great Food (How to Cook Everything),0.7457257184430701,18.0
How to Be a Domestic Goddess: Baking and the Art of Comfort Cooking,28.25,1,2,https://books.toscrape.com/media/cache/e2/5c/e25cbc27ebc12e47cdf3f7adc87cccdc.jpg,https://books.toscrape.com/catalogue/how-to-be-a-domestic-goddess-baking-and-the-art-of-comfort-cooking_470/index.html,Food and Drink,How to Be a Domestic Goddess: Baking and the Art of Comfort Cooking,0.42269916333212076,18.0
The Barefoot Contessa Cookbook,59.92,1,5,https://books.toscrape.com/media/cache/dd/07/dd07bd0c443756b9dc260813c1949b4f.jpg,https://books.toscrape.com/catalogue/the-barefoot-contessa-cookbook_440/index.html,Food and Drink,The Barefoot Contessa Cookbook,0.9987268097489996,18.0
Better Homes and Gardens New Cook Book,39.61,1,3,https://books.toscrape.com/media/cache/75/82/7582e20b84f603358a8d55cd6a0a50f4.jpg,https://books.toscrape.com/catalogue/better-homes-and-gardens-new-cook-book_423/index.html,Food and Drink,Better Homes and Gardens New Cook Book,0.6293197526373226,18.0
The Power Greens Cookbook: 140 Delicious Superfood Recipes,11.05,1,5,https://books.toscrape.com/media/cache/82/1d/821d2c02dcd0a10fc9d533917482746e.jpg,https://books.toscrape.com/catalogue/the-power-greens-cookbook-140-delicious-superfood-recipes_410/index.html,Food and Drink,The Power Greens Cookbook: 140 Delicious Superfood Recipes,0.10985813022917425,18.0
Mexican Today: New and Rediscovered Recipes for Contemporary Kitchens,24.91,1,5,https://books.toscrape.com/media/cache/5d/02/5d029bff299cdb777e06f35800faa628.jpg,https://books.toscrape.com/catalogue/mexican-today-new-and-rediscovered-recipes-for-contemporary-kitchens_387/index.html,Food and Drink,Mexican Today: New and Rediscovered Recipes for Contemporary Kitchens,0.36194979992724624,18.0
Vegan Vegetarian Omnivore: Dinner for Everyone at the Table,13.66,1,2,https://books.toscrape.com/media/cache/80/63/80631f8bca036361343fdce528725654.jpg,https://books.toscrape.com/catalogue/vegan-vegetarian-omnivore-dinner-for-everyone-at-the-table_297/index.html,Food and Drink,Vegan Vegetarian Omnivore: Dinner for Everyone at the Table,0.15732993815933066,18.0
The Smitten Kitchen Cookbook,23.59,1,1,https://books.toscrape.com/media/cache/8e/09/8e09faaea71886048b27959e607e6c7b.jpg,https://books.toscrape.com/catalogue/the-smitten-kitchen-cookbook_281/index.html,Food and Drink,The Smitten Kitchen Cookbook,0.3379410694798108,18.0
"The Art of Simple Food: Notes, Lessons, and Recipes from a Delicious Revolution",34.32,1,3,https://books.toscrape.com/media/cache/96/57/9657c6d89024e343879a7b5512474f1e.jpg,https://books.toscrape.com/catalogue/the-art-of-simple-food-notes-lessons-and-recipes-from-a-delicious-revolution_229/index.html,Food and Drink,"The Art of Simple Food: Notes, Lessons, and Recipes from a Delicious Revolution",0.5331029465260094,18.0
Hungry Girl Clean & Hungry: Easy All-Natural Recipes for Healthy Eating in the Real World,33.14,1,3,https://books.toscrape.com/media/cache/6f/c4/6fc450625cd672e871a6176f74909be2.jpg,https://books.toscrape.com/catalogue/hungry-girl-clean-hungry-easy-all-natural-recipes-for-healthy-eating-in-the-real-world_171/index.html,Food and Drink,Hungry Girl Clean & Hungry: Easy All-Natural Recipes for Healthy Eating in the Real World,0.5116405965805748,18.0
Redeeming Love,20.47,1,5,https://books.toscrape.com/media/cache/21/21/2121ba78e26194d92c334fde3850f840.jpg,https://books.toscrape.com/catalogue/redeeming-love_826/index.html,Christian Fiction,Redeeming Love,0.2811931611495089,9.0
Close to You,49.46,1,4,https://books.toscrape.com/media/cache/fa/f6/faf6d69a42f477e1da80a71f05a4dc25.jpg,https://books.toscrape.com/catalogue/close-to-you_798/index.html,Christian Fiction,Close to You,0.808475809385231,9.0
Shadows of the Past (Logan Point #1),39.67,1,5,https://books.toscrape.com/media/cache/93/e0/93e0ec623673a8f83598c9aa7b6c94ec.jpg,https://books.toscrape.com/catalogue/shadows-of-the-past-logan-point-1_541/index.html,Christian Fiction,Shadows of the Past (Logan Point #1),0.6304110585667516,9.0
Like Never Before (Walker Family #2),28.77,1,2,https://books.toscrape.com/media/cache/17/e2/17e264d978942f73b859fa1c1d2cf827.jpg,https://books.toscrape.com/catalogue/like-never-before-walker-family-2_476/index.html,Christian Fiction,Like Never Before (Walker Family #2),0.4321571480538377,9.0
Counted With the Stars (Out from Egypt #1),17.97,1,5,https://books.toscrape.com/media/cache/32/2c/322c1f6cce6d5a69a7d2321779195a0c.jpg,https://books.toscrape.com/catalogue/counted-with-the-stars-out-from-egypt-1_463/index.html,Christian Fiction,Counted With the Stars (Out from Egypt #1),0.23572208075663875,9.0
If I Run (If I Run #1),49.97,1,4,https://books.toscrape.com/media/cache/c3/d0/c3d0f2fb5cacbca64639a679b962e1b9.jpg,https://books.toscrape.com/catalogue/if-i-run-if-i-run-1_174/index.html,Christian Fiction,If I Run (If I Run #1),0.8177519097853765,9.0
The Dirty Little Secrets of Getting Your Dream Job,33.34,1,4,https://books.toscrape.com/media/cache/92/27/92274a95b7c251fea59a2b8a78275ab4.jpg,https://books.toscrape.com/catalogue/the-dirty-little-secrets-of-getting-your-dream-job_994/index.html,Business,The Dirty Little Secrets of Getting Your Dream Job,0.5152782830120044,6.0
The Third Wave: An Entrepreneur’s Vision of the Future,12.61,1,5,https://books.toscrape.com/media/cache/d0/77/d077a30042df6b916bfc8d257345c69e.jpg,https://books.toscrape.com/catalogue/the-third-wave-an-entrepreneurs-vision-of-the-future_862/index.html,Business,The Third Wave: An Entrepreneur’s Vision of the Future,0.1382320843943252,6.0
The 10% Entrepreneur: Live Your Startup Dream Without Quitting Your Day Job,27.55,1,3,https://books.toscrape.com/media/cache/82/93/82939ca78da0b724f16ec814849514fd.jpg,https://books.toscrape.com/catalogue/the-10-entrepreneur-live-your-startup-dream-without-quitting-your-day-job_836/index.html,Business,The 10% Entrepreneur: Live Your Startup Dream Without Quitting Your Day Job,0.4099672608221171,6.0
Shoe Dog: A Memoir by the Creator of NIKE,23.99,1,2,https://books.toscrape.com/media/cache/19/aa/19aa1184a3565b1dae6092146018e109.jpg,https://books.toscrape.com/catalogue/shoe-dog-a-memoir-by-the-creator-of-nike_831/index.html,Business,Shoe Dog: A Memoir by the Creator of NIKE,0.34521644234266996,6.0
Made to Stick: Why Some Ideas Survive and Others Die,38.85,1,5,https://books.toscrape.com/media/cache/e2/2e/e22e4a82d97f9f0689d5295a98f5dcff.jpg,https://books.toscrape.com/catalogue/made-to-stick-why-some-ideas-survive-and-others-die_715/index.html,Business,Made to Stick: Why Some Ideas Survive and Others Die,0.6154965441978901,6.0
Quench Your Own Thirst: Business Lessons Learned Over a Beer or Two,43.14,1,1,https://books.toscrape.com/media/cache/2d/fd/2dfdc52bcdbd82dee50372bc46c83e15.jpg,https://books.toscrape.com/catalogue/quench-your-own-thirst-business-lessons-learned-over-a-beer-or-two_629/index.html,Business,Quench Your Own Thirst: Business Lessons Learned Over a Beer or Two,0.6935249181520553,6.0
The Art of Startup Fundraising,21.0,1,3,https://books.toscrape.com/media/cache/b3/7b/b37be83183f1dcb759d92bda8f8998a4.jpg,https://books.toscrape.com/catalogue/the-art-of-startup-fundraising_606/index.html,Business,The Art of Startup Fundraising,0.2908330301927974,6.0
Born for This: How to Find the Work You Were Meant to Do,21.59,1,5,https://books.toscrape.com/media/cache/aa/67/aa677a97ecdcbbde7471f1c90ed0cf6f.jpg,https://books.toscrape.com/catalogue/born-for-this-how-to-find-the-work-you-were-meant-to-do_588/index.html,Business,Born for This: How to Find the Work You Were Meant to Do,0.3015642051655147,6.0
The E-Myth Revisited: Why Most Small Businesses Don't Work and What to Do About It,36.91,1,1,https://books.toscrape.com/media/cache/11/2c/112c55a6bcd401c3bd603f5ddb2e6b82.jpg,https://books.toscrape.com/catalogue/the-e-myth-revisited-why-most-small-businesses-dont-work-and-what-to-do-about-it_545/index.html,Business,The E-Myth Revisited: Why Most Small Businesses Don't Work and What to Do About It,0.5802109858130229,6.0
"Rich Dad, Poor Dad",51.74,1,1,https://books.toscrape.com/media/cache/18/f4/18f45d31e3892fee589e23f15d759ee3.jpg,https://books.toscrape.com/catalogue/rich-dad-poor-dad_483/index.html,Business,"Rich Dad, Poor Dad",0.8499454347035286,6.0
The Lean Startup: How Today's Entrepreneurs Use Continuous Innovation to Create Radically Successful Businesses,33.92,1,3,https://books.toscrape.com/media/cache/39/f1/39f167dff90d7f84f5c8dc5e05d4051b.jpg,https://books.toscrape.com/catalogue/the-lean-startup-how-todays-entrepreneurs-use-continuous-innovation-to-create-radically-successful-businesses_260/index.html,Business,The Lean Startup: How Today's Entrepreneurs Use Continuous Innovation to Create Radically Successful Businesses,0.5258275736631502,6.0
Rework,44.88,1,2,https://books.toscrape.com/media/cache/54/10/5410a58193e2373c04b3021ade78a82b.jpg,https://books.toscrape.com/catalogue/rework_212/index.html,Business,Rework,0.725172790105493,6.0
Louisa: The Extraordinary Life of Mrs. Adams,16.85,1,2,https://books.toscrape.com/media/cache/6f/d9/6fd92e5143cbd5bb8bcf034e5f007dde.jpg,https://books.toscrape.com/catalogue/louisa-the-extraordinary-life-of-mrs-adams_818/index.html,Biography,Louisa: The Extraordinary Life of Mrs. Adams,0.21535103674063297,5.0
"Setting the World on Fire: The Brief, Astonishing Life of St. Catherine of Siena",21.15,1,2,https://books.toscrape.com/media/cache/8b/c4/8bc43a6b42d0283ab4bf611f1b497126.jpg,https://books.toscrape.com/catalogue/setting-the-world-on-fire-the-brief-astonishing-life-of-st-catherine-of-siena_603/index.html,Biography,"Setting the World on Fire: The Brief, Astonishing Life of St. Catherine of Siena",0.29356129501636957,5.0
The Faith of Christopher Hitchens: The Restless Soul of the World's Most Notorious Atheist,39.55,1,1,https://books.toscrape.com/media/cache/cc/a4/cca4e6a4cd5c207e7ce7d992ff464c3b.jpg,https://books.toscrape.com/catalogue/the-faith-of-christopher-hitchens-the-restless-soul-of-the-worlds-most-notorious-atheist_495/index.html,Biography,The Faith of Christopher Hitchens: The Restless Soul of the World's Most Notorious Atheist,0.6282284467078937,5.0
Benjamin Franklin: An American Life,48.19,1,3,https://books.toscrape.com/media/cache/25/f8/25f869fa75340fca0fc2a68e8a0412a1.jpg,https://books.toscrape.com/catalogue/benjamin-franklin-an-american-life_460/index.html,Biography,Benjamin Franklin: An American Life,0.7853765005456529,5.0
The Rise of Theodore Roosevelt (Theodore Roosevelt #1),42.57,1,3,https://books.toscrape.com/media/cache/ff/d4/ffd45d95f314555e20c923d3522adea7.jpg,https://books.toscrape.com/catalogue/the-rise-of-theodore-roosevelt-theodore-roosevelt-1_276/index.html,Biography,The Rise of Theodore Roosevelt (Theodore Roosevelt #1),0.6831575118224809,5.0
In Her Wake,12.84,1,1,https://books.toscrape.com/media/cache/5d/72/5d72709c6a7a9584a4d1cf07648bfce1.jpg,https://books.toscrape.com/catalogue/in-her-wake_980/index.html,Thriller,In Her Wake,0.14241542379046926,47.0
The Elephant Tree,23.82,1,5,https://books.toscrape.com/media/cache/5d/7e/5d7ecde8e81513eba8a64c9fe000744b.jpg,https://books.toscrape.com/catalogue/the-elephant-tree_968/index.html,Thriller,The Elephant Tree,0.3421244088759549,47.0
Behind Closed Doors,52.22,1,4,https://books.toscrape.com/media/cache/e1/5c/e15c289ba58cea38519e1281e859f0c1.jpg,https://books.toscrape.com/catalogue/behind-closed-doors_962/index.html,Thriller,Behind Closed Doors,0.8586758821389596,47.0
You (You #1),43.61,1,5,https://books.toscrape.com/media/cache/d6/97/d697268540fa982f4dce39f61ed3a342.jpg,https://books.toscrape.com/catalogue/you-you-1_784/index.html,Thriller,You (You #1),0.7020734812659148,47.0
The Guilty (Will Robie #4),13.82,1,2,https://books.toscrape.com/media/cache/76/de/76deee06ffe45e646c0113af01f4f401.jpg,https://books.toscrape.com/catalogue/the-guilty-will-robie-4_750/index.html,Thriller,The Guilty (Will Robie #4),0.16024008730447434,47.0
The 14th Colony (Cotton Malone #11),39.24,1,1,https://books.toscrape.com/media/cache/d9/1a/d91aae72af6c1cb2c63163acabe7895c.jpg,https://books.toscrape.com/catalogue/the-14th-colony-cotton-malone-11_744/index.html,Thriller,The 14th Colony (Cotton Malone #11),0.6225900327391779,47.0
Give It Back,18.32,1,2,https://books.toscrape.com/media/cache/8b/7c/8b7c73e075cc687b6890dc0dca9fcbcc.jpg,https://books.toscrape.com/catalogue/give-it-back_430/index.html,Thriller,Give It Back,0.24208803201164059,47.0
Killing Floor (Jack Reacher #1),31.49,1,4,https://books.toscrape.com/media/cache/eb/e9/ebe9f06ccebf83d9853a846052b58fff.jpg,https://books.toscrape.com/catalogue/killing-floor-jack-reacher-1_382/index.html,Thriller,Killing Floor (Jack Reacher #1),0.4816296835212804,47.0
The Bone Hunters (Lexy Vaughan & Steven Macaulay #2),59.71,1,3,https://books.toscrape.com/media/cache/ee/d4/eed4d5d63d13f0aa86575c90f8ccacb7.jpg,https://books.toscrape.com/catalogue/the-bone-hunters-lexy-vaughan-steven-macaulay-2_343/index.html,Thriller,The Bone Hunters (Lexy Vaughan & Steven Macaulay #2),0.9949072389959985,47.0
Far From True (Promise Falls Trilogy #2),34.93,1,2,https://books.toscrape.com/media/cache/87/54/8754267f27581996f93e8d94d3c04bf9.jpg,https://books.toscrape.com/catalogue/far-from-true-promise-falls-trilogy-2_320/index.html,Thriller,Far From True (Promise Falls Trilogy #2),0.5441978901418698,47.0
The Travelers,15.77,1,1,https://books.toscrape.com/media/cache/2a/a8/2aa8afd15f97617ab75f616766161cda.jpg,https://books.toscrape.com/catalogue/the-travelers_285/index.html,Thriller,The Travelers,0.19570753001091304,47.0
When We Collided,31.77,1,1,https://books.toscrape.com/media/cache/08/04/08044269fc197645268a6197c57e6173.jpg,https://books.toscrape.com/catalogue/when-we-collided_955/index.html,Contemporary,When We Collided,0.48672244452528185,11.0
Someone Like You (The Harrisons #2),52.79,1,5,https://books.toscrape.com/media/cache/e3/d0/e3d05227f3fc24f0e0c84ccebe108fb0.jpg,https://books.toscrape.com/catalogue/someone-like-you-the-harrisons-2_735/index.html,Contemporary,Someone Like You (The Harrisons #2),0.869043288468534,11.0
We Are All Completely Beside Ourselves,24.04,1,1,https://books.toscrape.com/media/cache/4d/18/4d1891e435c6692c864331c585e0d014.jpg,https://books.toscrape.com/catalogue/we-are-all-completely-beside-ourselves_301/index.html,Contemporary,We Are All Completely Beside Ourselves,0.34612586395052747,11.0
The Four Agreements: A Practical Guide to Personal Freedom,17.66,1,5,https://books.toscrape.com/media/cache/0f/7e/0f7ee69495c0df1d35723f012624a9f8.jpg,https://books.toscrape.com/catalogue/the-four-agreements-a-practical-guide-to-personal-freedom_970/index.html,Spirituality,The Four Agreements: A Practical Guide to Personal Freedom,0.23008366678792286,44.0
The Activist's Tao Te Ching: Ancient Advice for a Modern Revolution,32.24,1,5,https://books.toscrape.com/media/cache/96/db/96db61bb53930c560fb4c1c62b583816.jpg,https://books.toscrape.com/catalogue/the-activists-tao-te-ching-ancient-advice-for-a-modern-revolution_928/index.html,Spirituality,The Activist's Tao Te Ching: Ancient Advice for a Modern Revolution,0.49527100763914156,44.0
Chasing Heaven: What Dying Taught Me About Living,37.8,1,2,https://books.toscrape.com/media/cache/b7/6a/b76a73640d26b09c4a6f373b09050bed.jpg,https://books.toscrape.com/catalogue/chasing-heaven-what-dying-taught-me-about-living_797/index.html,Spirituality,Chasing Heaven: What Dying Taught Me About Living,0.5963986904328846,44.0
If I Gave You God's Phone Number....: Searching for Spirituality in America,20.91,1,1,https://books.toscrape.com/media/cache/87/fe/87fe3f7f3f62c1b1b81890578c9cf294.jpg,https://books.toscrape.com/catalogue/if-i-gave-you-gods-phone-number-searching-for-spirituality-in-america_564/index.html,Spirituality,If I Gave You God's Phone Number....: Searching for Spirituality in America,0.28919607129865404,44.0
Unreasonable Hope: Finding Faith in the God Who Brings Purpose to Your Pain,46.33,1,2,https://books.toscrape.com/media/cache/8b/10/8b102daec94d1ea9c6fc36dd3ec1c1fe.jpg,https://books.toscrape.com/catalogue/unreasonable-hope-finding-faith-in-the-god-who-brings-purpose-to-your-pain_505/index.html,Spirituality,Unreasonable Hope: Finding Faith in the God Who Brings Purpose to Your Pain,0.7515460167333575,44.0
